episode,episode_return,episode_length,env_steps,items_collected_total,fraction_items_collected,unique_cells_visited,coverage_fraction,mean_pairwise_dist,success,agent0_items,agent1_items,agent2_items,agent3_items,agent0_dist,agent1_dist,agent2_dist,agent3_dist,freq_up,freq_down,freq_left,freq_right,freq_stay
188,2.679999999999999,33,64292,4,1.0,43,0.43,6.0,1,0,0,0,0,30.0,34.0,32.0,30.0,29,21,35,23,24
189,3.6399999999999997,9,64328,4,1.0,22,0.22,5.833333333333333,1,0,0,0,0,15.0,11.0,21.0,16.0,1,10,7,3,15
190,3.6799999999999997,8,64360,4,1.0,19,0.19,0.5,1,0,0,0,0,7.0,15.0,16.0,12.0,0,11,5,11,5
191,2.999999999999999,25,64460,4,1.0,49,0.49,10.166666666666666,1,0,0,0,0,28.0,23.0,26.0,21.0,18,25,20,19,18
192,3.6399999999999997,9,64496,4,1.0,20,0.2,0.5,1,0,0,0,0,15.0,13.0,14.0,20.0,2,13,5,12,4
193,3.5199999999999996,12,64544,4,1.0,23,0.23,3.6666666666666665,1,0,0,0,0,12.0,16.0,14.0,15.0,7,13,1,13,14
194,3.039999999999999,24,64640,4,1.0,44,0.44,8.833333333333334,1,0,0,0,0,28.0,21.0,29.0,29.0,14,27,17,19,19
195,3.6799999999999997,8,64672,4,1.0,18,0.18,6.833333333333333,1,0,0,0,0,16.0,11.0,10.0,15.0,8,10,2,6,6
196,2.879999999999999,28,64784,4,1.0,47,0.47,6.0,1,0,0,0,0,26.0,27.0,31.0,35.0,16,28,28,24,16
197,3.4799999999999995,13,64836,4,1.0,34,0.34,6.666666666666667,1,0,0,0,0,16.0,8.0,22.0,12.0,9,13,5,14,11
198,3.5199999999999996,12,64884,4,1.0,25,0.25,8.166666666666666,1,0,0,0,0,16.0,11.0,12.0,8.0,7,8,11,8,14
199,3.1999999999999993,20,64964,4,1.0,37,0.37,9.166666666666666,1,0,0,0,0,19.0,19.0,22.0,18.0,18,10,17,20,15
200,3.5599999999999996,11,65008,4,1.0,21,0.21,3.6666666666666665,1,0,0,0,0,13.0,15.0,9.0,14.0,5,15,5,11,8
201,3.3599999999999994,16,65072,4,1.0,26,0.26,7.5,1,0,0,0,0,21.0,13.0,24.0,13.0,11,11,19,11,12
202,3.84,4,65088,4,1.0,12,0.12,8.333333333333334,1,0,0,0,0,11.0,12.0,9.0,7.0,2,3,7,0,4
203,3.76,6,65112,4,1.0,16,0.16,6.0,1,0,0,0,0,11.0,15.0,13.0,9.0,4,10,3,3,4
204,3.5199999999999996,12,65160,4,1.0,24,0.24,6.0,1,0,0,0,0,13.0,15.0,12.0,16.0,5,19,12,5,7
205,3.5199999999999996,12,65208,4,1.0,23,0.23,6.5,1,0,0,0,0,14.0,22.0,17.0,20.0,5,17,11,7,8
206,1.9599999999999982,51,65412,4,1.0,43,0.43,6.333333333333333,1,0,0,0,0,38.0,48.0,47.0,36.0,45,35,44,39,41
207,3.2399999999999993,19,65488,4,1.0,44,0.44,5.833333333333333,1,0,0,0,0,18.0,24.0,23.0,14.0,10,33,18,7,8
208,3.119999999999999,22,65576,4,1.0,44,0.44,5.166666666666667,1,0,0,0,0,19.0,25.0,23.0,17.0,8,32,15,15,18
209,3.079999999999999,23,65668,4,1.0,39,0.39,8.333333333333334,1,0,0,0,0,25.0,26.0,26.0,22.0,13,29,21,16,13
210,3.76,6,65692,4,1.0,15,0.15,8.833333333333334,1,0,0,0,0,10.0,17.0,13.0,7.0,1,10,3,3,7
211,3.6399999999999997,9,65728,4,1.0,20,0.2,6.833333333333333,1,0,0,0,0,9.0,9.0,14.0,8.0,2,12,6,6,10
212,-5.000000000000005,200,66528,3,0.75,56,0.56,2.3333333333333335,0,0,0,0,0,134.0,126.0,133.0,154.0,124,250,133,127,166
213,-1.920000000000004,148,67120,4,1.0,61,0.61,6.833333333333333,1,0,0,0,0,117.0,99.0,71.0,116.0,93,151,110,102,136
214,3.5599999999999996,11,67164,4,1.0,23,0.23,5.666666666666667,1,0,0,0,0,11.0,17.0,8.0,13.0,9,9,10,6,10
215,-1.7600000000000038,144,67740,4,1.0,63,0.63,7.333333333333333,1,0,0,0,0,84.0,101.0,94.0,87.0,93,163,86,91,143
216,3.84,4,67756,4,1.0,8,0.08,5.333333333333333,1,0,0,0,0,7.0,3.0,11.0,7.0,4,4,3,1,4
217,2.839999999999999,29,67872,4,1.0,53,0.53,9.166666666666666,1,0,0,0,0,28.0,32.0,30.0,23.0,17,23,21,32,23
218,2.879999999999999,28,67984,4,1.0,39,0.39,7.0,1,0,0,0,0,32.0,22.0,32.0,29.0,22,33,6,25,26
219,3.6799999999999997,8,68016,4,1.0,23,0.23,3.3333333333333335,1,0,0,0,0,15.0,11.0,7.0,9.0,4,4,4,14,6
220,3.5599999999999996,11,68060,4,1.0,27,0.27,7.5,1,0,0,0,0,17.0,18.0,12.0,12.0,4,14,11,8,7
221,3.76,6,68084,4,1.0,14,0.14,5.833333333333333,1,0,0,0,0,4.0,8.0,10.0,6.0,2,11,1,4,6
222,2.639999999999999,34,68220,4,1.0,49,0.49,7.666666666666667,1,0,0,0,0,28.0,34.0,26.0,35.0,33,46,16,21,20
223,3.7199999999999998,7,68248,4,1.0,13,0.13,9.666666666666666,1,0,0,0,0,11.0,16.0,7.0,8.0,6,7,5,2,8
224,3.7199999999999998,7,68276,4,1.0,20,0.2,4.166666666666667,1,0,0,0,0,12.0,14.0,10.0,9.0,3,6,13,1,5
225,3.3199999999999994,17,68344,4,1.0,34,0.34,8.5,1,0,0,0,0,21.0,24.0,18.0,21.0,18,21,13,7,9
226,1.799999999999998,55,68564,4,1.0,54,0.54,6.333333333333333,1,0,0,0,0,40.0,46.0,47.0,46.0,23,33,63,49,52
227,3.5999999999999996,10,68604,4,1.0,20,0.2,5.666666666666667,1,0,0,0,0,14.0,16.0,10.0,14.0,6,12,10,3,9
228,3.5599999999999996,11,68648,4,1.0,22,0.22,6.666666666666667,1,0,0,0,0,13.0,14.0,13.0,18.0,4,11,7,14,8
229,3.7199999999999998,7,68676,4,1.0,13,0.13,2.5,1,0,0,0,0,8.0,8.0,8.0,7.0,4,2,13,3,6
230,3.76,6,68700,4,1.0,13,0.13,8.833333333333334,1,0,0,0,0,15.0,4.0,13.0,10.0,1,5,6,4,8
231,3.7199999999999998,7,68728,4,1.0,15,0.15,6.833333333333333,1,0,0,0,0,16.0,9.0,11.0,6.0,1,5,5,7,10
232,3.3199999999999994,17,68796,4,1.0,31,0.31,6.833333333333333,1,0,0,0,0,15.0,8.0,22.0,27.0,12,12,17,11,16
233,2.3599999999999985,41,68960,4,1.0,42,0.42,9.333333333333334,1,0,0,0,0,35.0,31.0,29.0,38.0,26,29,32,34,43
234,1.639999999999998,59,69196,4,1.0,52,0.52,7.0,1,0,0,0,0,48.0,46.0,48.0,56.0,35,37,68,58,38
235,3.6399999999999997,9,69232,4,1.0,18,0.18,7.5,1,0,0,0,0,11.0,21.0,11.0,8.0,10,7,7,7,5
236,3.3999999999999995,15,69292,4,1.0,40,0.4,8.0,1,0,0,0,0,21.0,14.0,17.0,23.0,5,16,20,6,13
237,3.7199999999999998,7,69320,4,1.0,16,0.16,6.833333333333333,1,0,0,0,0,7.0,18.0,8.0,12.0,11,4,2,3,8
238,3.3599999999999994,16,69384,4,1.0,33,0.33,7.833333333333333,1,0,0,0,0,12.0,16.0,14.0,20.0,9,24,9,8,14
239,3.5199999999999996,12,69432,4,1.0,36,0.36,3.6666666666666665,1,0,0,0,0,19.0,16.0,10.0,14.0,16,1,12,11,8
240,3.5599999999999996,11,69476,4,1.0,31,0.31,4.5,1,0,0,0,0,12.0,15.0,9.0,11.0,4,15,6,14,5
241,3.8,5,69496,4,1.0,12,0.12,3.0,1,0,0,0,0,6.0,11.0,8.0,6.0,2,6,5,3,4
242,3.6799999999999997,8,69528,4,1.0,17,0.17,7.666666666666667,1,0,0,0,0,6.0,10.0,14.0,8.0,5,6,9,6,6
243,1.5599999999999987,61,69772,4,1.0,63,0.63,9.0,1,0,0,0,0,54.0,57.0,52.0,49.0,51,42,48,53,50
244,3.76,6,69796,4,1.0,16,0.16,8.666666666666666,1,0,0,0,0,9.0,16.0,14.0,9.0,4,2,3,9,6
245,3.6399999999999997,9,69832,4,1.0,25,0.25,7.0,1,0,0,0,0,7.0,11.0,18.0,6.0,4,12,6,5,9
246,3.5999999999999996,10,69872,4,1.0,22,0.22,5.5,1,0,0,0,0,18.0,16.0,16.0,11.0,7,9,8,11,5
247,3.5199999999999996,12,69920,4,1.0,30,0.3,8.833333333333334,1,0,0,0,0,15.0,17.0,15.0,13.0,8,3,13,11,13
248,3.8,5,69940,4,1.0,15,0.15,3.5,1,0,0,0,0,18.0,9.0,10.0,7.0,1,6,5,4,4
249,3.5199999999999996,12,69988,4,1.0,31,0.31,9.666666666666666,1,0,0,0,0,12.0,13.0,10.0,12.0,11,2,14,11,10
250,3.76,6,70012,4,1.0,17,0.17,6.0,1,0,0,0,0,14.0,6.0,12.0,10.0,5,8,4,3,4
251,3.3599999999999994,16,70076,4,1.0,27,0.27,8.166666666666666,1,0,0,0,0,13.0,18.0,16.0,14.0,19,7,16,14,8
252,3.7199999999999998,7,70104,4,1.0,17,0.17,3.3333333333333335,1,0,0,0,0,8.0,17.0,17.0,17.0,1,5,13,3,6
253,3.6399999999999997,9,70140,4,1.0,21,0.21,9.0,1,0,0,0,0,17.0,11.0,14.0,6.0,13,7,5,4,7
254,2.879999999999999,28,70252,4,1.0,54,0.54,5.333333333333333,1,0,0,0,0,28.0,31.0,32.0,27.0,25,22,28,16,21
255,3.3999999999999995,15,70312,4,1.0,41,0.41,8.666666666666666,1,0,0,0,0,21.0,19.0,17.0,15.0,11,14,10,19,6
256,3.6799999999999997,8,70344,4,1.0,19,0.19,7.333333333333333,1,0,0,0,0,17.0,12.0,14.0,11.0,12,7,4,4,5
257,2.4399999999999986,39,70500,4,1.0,56,0.56,6.166666666666667,1,0,0,0,0,38.0,33.0,34.0,40.0,36,28,34,22,36
258,3.7199999999999998,7,70528,4,1.0,14,0.14,9.333333333333334,1,0,0,0,0,17.0,10.0,9.0,7.0,8,4,5,3,8
259,3.1599999999999993,21,70612,4,1.0,44,0.44,5.333333333333333,1,0,0,0,0,25.0,19.0,23.0,17.0,11,26,16,19,12
260,3.6399999999999997,9,70648,4,1.0,22,0.22,5.833333333333333,1,0,0,0,0,8.0,9.0,11.0,9.0,7,9,5,9,6
261,3.4799999999999995,13,70700,4,1.0,29,0.29,6.5,1,0,0,0,0,18.0,14.0,16.0,14.0,8,15,4,13,12
262,3.6799999999999997,8,70732,4,1.0,19,0.19,9.5,1,0,0,0,0,9.0,13.0,15.0,15.0,9,7,6,6,4
263,3.5599999999999996,11,70776,4,1.0,29,0.29,5.5,1,0,0,0,0,8.0,21.0,12.0,19.0,4,20,5,9,6
264,3.7199999999999998,7,70804,4,1.0,14,0.14,7.166666666666667,1,0,0,0,0,9.0,15.0,11.0,15.0,12,2,4,3,7
265,3.7199999999999998,7,70832,4,1.0,15,0.15,3.5,1,0,0,0,0,11.0,13.0,8.0,10.0,5,7,8,1,7
266,3.5199999999999996,12,70880,4,1.0,27,0.27,4.666666666666667,1,0,0,0,0,14.0,16.0,18.0,15.0,5,18,11,6,8
267,3.7199999999999998,7,70908,4,1.0,17,0.17,5.166666666666667,1,0,0,0,0,12.0,11.0,6.0,8.0,4,3,3,13,5
268,3.6399999999999997,9,70944,4,1.0,21,0.21,6.833333333333333,1,0,0,0,0,9.0,10.0,11.0,14.0,5,8,14,3,6
269,3.5999999999999996,10,70984,4,1.0,25,0.25,7.833333333333333,1,0,0,0,0,22.0,14.0,12.0,14.0,3,17,9,6,5
270,3.5999999999999996,10,71024,4,1.0,25,0.25,6.0,1,0,0,0,0,12.0,14.0,20.0,11.0,3,20,7,5,5
271,3.4799999999999995,13,71076,4,1.0,32,0.32,8.666666666666666,1,0,0,0,0,17.0,17.0,16.0,18.0,14,8,14,12,4
272,2.5599999999999987,36,71220,4,1.0,53,0.53,7.0,1,0,0,0,0,33.0,40.0,31.0,32.0,41,52,17,20,14
273,3.2399999999999993,19,71296,4,1.0,44,0.44,8.833333333333334,1,0,0,0,0,22.0,23.0,22.0,10.0,16,19,19,7,15
274,3.4799999999999995,13,71348,4,1.0,29,0.29,6.333333333333333,1,0,0,0,0,28.0,19.0,18.0,18.0,13,13,5,16,5
275,2.3599999999999985,41,71512,4,1.0,54,0.54,6.666666666666667,1,0,0,0,0,24.0,40.0,39.0,47.0,41,42,23,36,22
276,3.3199999999999994,17,71580,4,1.0,34,0.34,8.0,1,0,0,0,0,22.0,20.0,21.0,21.0,25,16,13,8,6
277,2.759999999999999,31,71704,4,1.0,42,0.42,5.833333333333333,1,0,0,0,0,36.0,27.0,35.0,41.0,41,35,9,24,15
278,3.3199999999999994,17,71772,4,1.0,35,0.35,8.166666666666666,1,0,0,0,0,15.0,19.0,16.0,22.0,12,22,12,11,11
279,3.6799999999999997,8,71804,4,1.0,24,0.24,4.166666666666667,1,0,0,0,0,13.0,14.0,9.0,8.0,12,2,6,7,5
280,2.639999999999999,34,71940,4,1.0,45,0.45,8.166666666666666,1,0,0,0,0,34.0,30.0,35.0,31.0,40,42,22,18,14
281,3.5199999999999996,12,71988,4,1.0,29,0.29,7.0,1,0,0,0,0,12.0,8.0,15.0,16.0,13,4,12,10,9
282,3.3199999999999994,17,72056,4,1.0,31,0.31,8.333333333333334,1,0,0,0,0,17.0,19.0,17.0,17.0,14,19,14,10,11
283,3.6399999999999997,9,72092,4,1.0,23,0.23,7.333333333333333,1,0,0,0,0,13.0,17.0,16.0,18.0,9,6,4,11,6
284,3.2799999999999994,18,72164,4,1.0,32,0.32,5.666666666666667,1,0,0,0,0,21.0,20.0,17.0,20.0,10,17,11,20,14
285,2.4399999999999986,39,72320,4,1.0,57,0.57,8.0,1,0,0,0,0,32.0,40.0,31.0,43.0,35,28,37,27,29
286,3.7199999999999998,7,72348,4,1.0,19,0.19,5.666666666666667,1,0,0,0,0,16.0,12.0,11.0,13.0,7,5,0,10,6
287,3.5599999999999996,11,72392,4,1.0,28,0.28,10.0,1,0,0,0,0,11.0,16.0,16.0,19.0,12,13,6,6,7
288,3.5999999999999996,10,72432,4,1.0,21,0.21,7.166666666666667,1,0,0,0,0,19.0,14.0,19.0,19.0,10,12,5,6,7
289,3.6799999999999997,8,72464,4,1.0,17,0.17,6.5,1,0,0,0,0,15.0,8.0,12.0,15.0,3,11,6,4,8
290,3.2799999999999994,18,72536,4,1.0,46,0.46,8.833333333333334,1,0,0,0,0,16.0,21.0,29.0,20.0,23,18,17,4,10
291,3.6399999999999997,9,72572,4,1.0,21,0.21,5.333333333333333,1,0,0,0,0,15.0,14.0,14.0,10.0,4,12,9,2,9
292,3.4399999999999995,14,72628,4,1.0,31,0.31,8.166666666666666,1,0,0,0,0,17.0,13.0,22.0,17.0,14,12,13,7,10
293,3.2799999999999994,18,72700,4,1.0,30,0.3,6.666666666666667,1,0,0,0,0,20.0,22.0,22.0,17.0,13,21,11,8,19
294,3.3599999999999994,16,72764,4,1.0,34,0.34,5.333333333333333,1,0,0,0,0,21.0,22.0,20.0,15.0,2,22,17,11,12
295,3.2799999999999994,18,72836,4,1.0,29,0.29,7.5,1,0,0,0,0,19.0,18.0,17.0,17.0,12,15,20,13,12
296,3.2399999999999993,19,72912,4,1.0,31,0.31,8.666666666666666,1,0,0,0,0,21.0,18.0,6.0,22.0,11,15,14,10,26
297,2.799999999999999,30,73032,4,1.0,45,0.45,5.333333333333333,1,0,0,0,0,27.0,12.0,29.0,26.0,23,21,41,17,18
298,3.6399999999999997,9,73068,4,1.0,21,0.21,8.5,1,0,0,0,0,16.0,6.0,13.0,16.0,7,3,16,5,5
299,3.5999999999999996,10,73108,4,1.0,27,0.27,6.333333333333333,1,0,0,0,0,17.0,18.0,13.0,9.0,5,13,16,1,5
300,3.5999999999999996,10,73148,4,1.0,24,0.24,8.166666666666666,1,0,0,0,0,17.0,15.0,13.0,18.0,9,10,12,3,6
301,3.4399999999999995,14,73204,4,1.0,32,0.32,6.666666666666667,1,0,0,0,0,19.0,14.0,17.0,17.0,8,12,19,5,12
302,3.5199999999999996,12,73252,4,1.0,37,0.37,5.166666666666667,1,0,0,0,0,14.0,11.0,10.0,20.0,12,2,10,19,5
303,3.1999999999999993,20,73332,4,1.0,33,0.33,6.833333333333333,1,0,0,0,0,24.0,23.0,19.0,16.0,10,26,17,17,10
304,3.6399999999999997,9,73368,4,1.0,23,0.23,7.5,1,0,0,0,0,16.0,9.0,22.0,19.0,7,13,7,3,6
305,3.5599999999999996,11,73412,4,1.0,24,0.24,8.166666666666666,1,0,0,0,0,13.0,17.0,13.0,17.0,6,14,8,9,7
306,3.2399999999999993,19,73488,4,1.0,24,0.24,7.666666666666667,1,0,0,0,0,13.0,13.0,18.0,17.0,15,3,40,6,12
307,3.119999999999999,22,73576,4,1.0,40,0.4,8.0,1,0,0,0,0,13.0,32.0,11.0,26.0,13,19,30,17,9
308,3.7199999999999998,7,73604,4,1.0,15,0.15,5.666666666666667,1,0,0,0,0,9.0,13.0,13.0,9.0,2,8,9,3,6
309,3.3599999999999994,16,73668,4,1.0,30,0.3,7.0,1,0,0,0,0,20.0,20.0,23.0,25.0,10,14,9,22,9
310,3.5999999999999996,10,73708,4,1.0,23,0.23,6.833333333333333,1,0,0,0,0,10.0,15.0,17.0,7.0,10,5,13,5,7
311,3.6799999999999997,8,73740,4,1.0,18,0.18,7.166666666666667,1,0,0,0,0,16.0,9.0,11.0,10.0,9,5,12,1,5
312,3.76,6,73764,4,1.0,12,0.12,6.0,1,0,0,0,0,9.0,9.0,9.0,12.0,2,8,2,6,6
313,3.8,5,73784,4,1.0,12,0.12,6.0,1,0,0,0,0,10.0,8.0,14.0,10.0,1,6,3,5,5
314,3.079999999999999,23,73876,4,1.0,43,0.43,4.0,1,0,0,0,0,17.0,26.0,30.0,25.0,3,30,25,18,16
315,3.2799999999999994,18,73948,4,1.0,38,0.38,8.0,1,0,0,0,0,20.0,20.0,26.0,22.0,9,15,19,15,14
316,3.12,22,74036,4,1.0,47,0.47,6.666666666666667,1,0,0,0,0,16.0,27.0,23.0,24.0,8,28,15,26,11
317,3.6799999999999997,8,74068,4,1.0,16,0.16,7.166666666666667,1,0,0,0,0,14.0,14.0,6.0,9.0,8,4,5,7,8
318,1.3999999999999977,65,74328,4,1.0,55,0.55,7.0,1,0,0,0,0,55.0,43.0,59.0,42.0,34,50,86,49,41
319,3.3999999999999995,15,74388,4,1.0,34,0.34,8.833333333333334,1,0,0,0,0,18.0,17.0,13.0,23.0,9,13,20,8,10
320,3.76,6,74412,4,1.0,18,0.18,5.833333333333333,1,0,0,0,0,11.0,5.0,12.0,10.0,5,4,9,2,4
321,3.7199999999999998,7,74440,4,1.0,14,0.14,4.333333333333333,1,0,0,0,0,10.0,9.0,6.0,14.0,3,2,9,7,7
322,3.6799999999999997,8,74472,4,1.0,20,0.2,6.333333333333333,1,0,0,0,0,9.0,7.0,11.0,13.0,3,10,9,5,5
323,2.799999999999999,30,74592,4,1.0,48,0.48,8.333333333333334,1,0,0,0,0,28.0,25.0,35.0,28.0,19,26,30,28,17
324,-1.5200000000000036,138,75144,4,1.0,78,0.78,9.333333333333334,1,0,0,0,0,84.0,100.0,80.0,120.0,72,86,213,106,75
325,3.4799999999999995,13,75196,4,1.0,30,0.3,7.666666666666667,1,0,0,0,0,19.0,27.0,19.0,17.0,10,18,12,6,6
326,3.6399999999999997,9,75232,4,1.0,21,0.21,0.0,1,0,0,0,0,10.0,12.0,14.0,16.0,12,3,9,8,4
327,3.8,5,75252,4,1.0,15,0.15,7.0,1,0,0,0,0,6.0,7.0,11.0,6.0,5,3,4,4,4
328,3.119999999999999,22,75340,4,1.0,44,0.44,9.166666666666666,1,0,0,0,0,21.0,25.0,19.0,26.0,12,26,19,22,9
329,3.3199999999999994,17,75408,4,1.0,40,0.4,3.6666666666666665,1,0,0,0,0,24.0,22.0,23.0,22.0,7,28,15,9,9
330,0.1599999999999977,96,75792,4,1.0,47,0.47,5.166666666666667,1,0,0,0,0,68.0,63.0,68.0,50.0,48,87,132,49,68
331,3.4799999999999995,13,75844,4,1.0,32,0.32,3.3333333333333335,1,0,0,0,0,18.0,18.0,18.0,19.0,2,10,11,23,6
332,3.4399999999999995,14,75900,4,1.0,31,0.31,6.0,1,0,0,0,0,15.0,12.0,12.0,13.0,6,15,17,12,6
333,2.759999999999999,31,76024,4,1.0,49,0.49,7.5,1,0,0,0,0,29.0,39.0,39.0,38.0,5,27,37,45,10
334,3.5999999999999996,10,76064,4,1.0,27,0.27,5.833333333333333,1,0,0,0,0,13.0,19.0,16.0,10.0,4,10,8,8,10
335,2.719999999999999,32,76192,4,1.0,40,0.4,7.5,1,0,0,0,0,36.0,12.0,33.0,35.0,20,22,43,34,9
336,3.079999999999999,23,76284,4,1.0,46,0.46,9.833333333333334,1,0,0,0,0,25.0,25.0,18.0,26.0,12,13,32,20,15
337,1.9999999999999987,50,76484,4,1.0,39,0.39,4.833333333333333,1,0,0,0,0,36.0,41.0,46.0,33.0,31,40,78,30,21
338,3.6399999999999997,9,76520,4,1.0,21,0.21,5.333333333333333,1,0,0,0,0,15.0,6.0,15.0,15.0,1,8,13,10,4
339,-1.0800000000000032,127,77028,4,1.0,65,0.65,7.5,1,0,0,0,0,87.0,108.0,86.0,82.0,83,99,178,77,71
340,3.3599999999999994,16,77092,4,1.0,31,0.31,6.833333333333333,1,0,0,0,0,22.0,6.0,16.0,18.0,5,13,25,14,7
341,3.7199999999999998,7,77120,4,1.0,19,0.19,8.833333333333334,1,0,0,0,0,11.0,17.0,14.0,10.0,4,6,11,3,4
342,3.6399999999999997,9,77156,4,1.0,26,0.26,3.5,1,0,0,0,0,10.0,15.0,17.0,18.0,4,10,15,2,5
343,3.7199999999999998,7,77184,4,1.0,15,0.15,7.166666666666667,1,0,0,0,0,11.0,9.0,5.0,11.0,8,7,5,4,4
344,3.7199999999999998,7,77212,4,1.0,19,0.19,8.666666666666666,1,0,0,0,0,7.0,8.0,10.0,16.0,8,3,8,4,5
345,3.6799999999999997,8,77244,4,1.0,23,0.23,4.333333333333333,1,0,0,0,0,11.0,11.0,15.0,7.0,7,4,12,4,5
346,3.4399999999999995,14,77300,4,1.0,32,0.32,7.0,1,0,0,0,0,9.0,21.0,13.0,23.0,7,14,25,5,5
347,2.839999999999999,29,77416,4,1.0,44,0.44,8.166666666666666,1,0,0,0,0,39.0,37.0,32.0,43.0,22,30,32,26,6
348,3.8,5,77436,4,1.0,15,0.15,7.5,1,0,0,0,0,10.0,13.0,14.0,5.0,2,1,4,9,4
349,3.5599999999999996,11,77480,4,1.0,25,0.25,8.5,1,0,0,0,0,15.0,22.0,23.0,14.0,5,14,13,7,5
350,1.3999999999999977,65,77740,4,1.0,56,0.56,9.5,1,0,0,0,0,62.0,41.0,57.0,58.0,47,53,71,61,28
351,3.3599999999999994,16,77804,4,1.0,30,0.3,8.5,1,0,0,0,0,15.0,20.0,27.0,18.0,12,15,13,17,7
352,3.7199999999999998,7,77832,4,1.0,17,0.17,4.833333333333333,1,0,0,0,0,17.0,12.0,17.0,16.0,6,2,6,9,5
353,2.3999999999999986,40,77992,4,1.0,43,0.43,5.833333333333333,1,0,0,0,0,35.0,37.0,33.0,37.0,33,28,26,59,14
354,3.6399999999999997,9,78028,4,1.0,16,0.16,7.5,1,0,0,0,0,11.0,14.0,12.0,13.0,9,6,9,6,6
355,2.919999999999999,27,78136,4,1.0,33,0.33,8.0,1,0,0,0,0,30.0,27.0,22.0,20.0,15,45,19,19,10
356,3.5199999999999996,12,78184,4,1.0,25,0.25,7.666666666666667,1,0,0,0,0,11.0,14.0,7.0,18.0,10,11,9,13,5
357,2.999999999999999,25,78284,4,1.0,49,0.49,9.0,1,0,0,0,0,26.0,22.0,30.0,20.0,18,31,19,26,6
358,3.2799999999999994,18,78356,4,1.0,38,0.38,8.333333333333334,1,0,0,0,0,12.0,21.0,17.0,28.0,9,18,21,16,8
359,3.6799999999999997,8,78388,4,1.0,24,0.24,7.666666666666667,1,0,0,0,0,10.0,15.0,13.0,10.0,8,7,7,5,5
360,3.4399999999999995,14,78444,4,1.0,34,0.34,8.166666666666666,1,0,0,0,0,19.0,13.0,20.0,17.0,14,13,7,15,7
361,2.5599999999999987,36,78588,4,1.0,40,0.4,8.166666666666666,1,0,0,0,0,25.0,25.0,32.0,34.0,23,36,26,48,11
362,3.5199999999999996,12,78636,4,1.0,29,0.29,8.166666666666666,1,0,0,0,0,11.0,16.0,13.0,14.0,11,10,4,15,8
363,2.639999999999999,34,78772,4,1.0,42,0.42,9.333333333333334,1,0,0,0,0,29.0,34.0,37.0,33.0,16,30,34,42,14
364,3.6799999999999997,8,78804,4,1.0,17,0.17,2.5,1,0,0,0,0,9.0,10.0,13.0,11.0,2,11,4,10,5
365,3.3999999999999995,15,78864,4,1.0,32,0.32,8.833333333333334,1,0,0,0,0,26.0,16.0,16.0,12.0,7,17,20,10,6
366,3.6399999999999997,9,78900,4,1.0,24,0.24,3.8333333333333335,1,0,0,0,0,8.0,13.0,11.0,14.0,10,3,3,16,4
367,1.5599999999999978,61,79144,4,1.0,56,0.56,8.833333333333334,1,0,0,0,0,53.0,38.0,55.0,40.0,46,78,54,53,13
368,3.5999999999999996,10,79184,4,1.0,20,0.2,1.0,1,0,0,0,0,13.0,12.0,13.0,15.0,2,13,9,11,5
369,2.4799999999999986,38,79336,4,1.0,49,0.49,6.833333333333333,1,0,0,0,0,31.0,35.0,37.0,26.0,27,40,36,38,11
370,3.6399999999999997,9,79372,4,1.0,22,0.22,8.833333333333334,1,0,0,0,0,18.0,12.0,16.0,16.0,8,9,8,4,7
371,2.999999999999999,25,79472,4,1.0,35,0.35,4.833333333333333,1,0,0,0,0,30.0,25.0,28.0,23.0,15,34,12,26,13
372,3.039999999999999,24,79568,4,1.0,52,0.52,8.333333333333334,1,0,0,0,0,35.0,21.0,28.0,27.0,14,29,20,25,8
373,3.7199999999999998,7,79596,4,1.0,20,0.2,5.5,1,0,0,0,0,9.0,12.0,13.0,9.0,4,7,12,1,4
374,3.4799999999999995,13,79648,4,1.0,28,0.28,6.5,1,0,0,0,0,19.0,19.0,17.0,15.0,11,5,16,13,7
375,3.6799999999999997,8,79680,4,1.0,21,0.21,6.833333333333333,1,0,0,0,0,11.0,9.0,5.0,7.0,4,12,7,2,7
376,3.6799999999999997,8,79712,4,1.0,24,0.24,9.333333333333334,1,0,0,0,0,15.0,10.0,14.0,10.0,3,8,6,11,4
377,3.76,6,79736,4,1.0,18,0.18,7.333333333333333,1,0,0,0,0,10.0,16.0,18.0,8.0,2,6,7,5,4
378,2.2799999999999985,43,79908,4,1.0,49,0.49,8.166666666666666,1,0,0,0,0,40.0,45.0,29.0,27.0,24,58,32,45,13
379,3.3999999999999995,15,79968,4,1.0,33,0.33,9.333333333333334,1,0,0,0,0,20.0,17.0,14.0,20.0,7,19,10,13,11
380,3.7199999999999998,7,79996,4,1.0,16,0.16,7.166666666666667,1,0,0,0,0,11.0,7.0,8.0,11.0,2,4,10,6,6
381,2.799999999999999,30,80116,4,1.0,43,0.43,6.0,1,0,0,0,0,32.0,29.0,36.0,36.0,22,32,34,19,13
382,3.4799999999999995,13,80168,4,1.0,36,0.36,10.0,1,0,0,0,0,15.0,15.0,14.0,18.0,9,16,9,11,7
383,1.9999999999999982,50,80368,4,1.0,54,0.54,8.333333333333334,1,0,0,0,0,48.0,53.0,48.0,47.0,30,43,63,45,19
384,3.5599999999999996,11,80412,4,1.0,29,0.29,7.166666666666667,1,0,0,0,0,13.0,16.0,19.0,17.0,5,11,19,3,6
