episode,episode_return,episode_length,env_steps,items_collected_total,fraction_items_collected,unique_cells_visited,coverage_fraction,mean_pairwise_dist,success,agent0_items,agent1_items,agent2_items,agent3_items,agent0_dist,agent1_dist,agent2_dist,agent3_dist,freq_up,freq_down,freq_left,freq_right,freq_stay
796,3.3999999999999995,15,87824,4,1.0,26,0.26,3.1666666666666665,1,0,0,0,0,18.0,9.0,20.0,20.0,6,13,27,0,14
797,2.879999999999999,28,87936,4,1.0,42,0.42,1.0,1,0,0,0,0,32.0,28.0,28.0,27.0,17,37,30,4,24
798,3.5599999999999996,11,87980,4,1.0,27,0.27,2.0,1,0,0,0,0,15.0,25.0,15.0,17.0,5,11,11,8,9
799,3.6399999999999997,9,88016,4,1.0,19,0.19,5.5,1,0,0,0,0,10.0,6.0,13.0,12.0,2,14,1,8,11
800,3.5999999999999996,10,88056,4,1.0,21,0.21,3.5,1,0,0,0,0,16.0,17.0,12.0,15.0,7,5,16,4,8
801,3.2799999999999994,18,88128,4,1.0,27,0.27,0.0,1,0,0,0,0,15.0,18.0,20.0,22.0,29,6,4,26,7
802,3.3599999999999994,16,88192,4,1.0,29,0.29,3.1666666666666665,1,0,0,0,0,17.0,21.0,13.0,20.0,8,20,12,13,11
803,3.5199999999999996,12,88240,4,1.0,25,0.25,1.1666666666666667,1,0,0,0,0,14.0,19.0,13.0,14.0,6,10,6,16,10
804,3.039999999999999,24,88336,4,1.0,38,0.38,1.0,1,0,0,0,0,27.0,20.0,27.0,23.0,10,28,33,12,13
805,3.5599999999999996,11,88380,4,1.0,18,0.18,3.1666666666666665,1,0,0,0,0,17.0,22.0,10.0,16.0,1,16,15,1,11
806,3.039999999999999,24,88476,4,1.0,29,0.29,0.0,1,0,0,0,0,26.0,29.0,26.0,10.0,5,24,9,29,29
807,3.5999999999999996,10,88516,4,1.0,26,0.26,2.1666666666666665,1,0,0,0,0,17.0,17.0,12.0,17.0,7,6,4,18,5
808,3.4399999999999995,14,88572,4,1.0,32,0.32,4.0,1,0,0,0,0,10.0,16.0,19.0,22.0,1,23,1,14,17
809,3.5999999999999996,10,88612,4,1.0,19,0.19,2.5,1,0,0,0,0,17.0,17.0,15.0,14.0,9,9,1,13,8
810,3.5599999999999996,11,88656,4,1.0,18,0.18,1.1666666666666667,1,0,0,0,0,11.0,16.0,18.0,9.0,7,7,23,2,5
811,3.2799999999999994,18,88728,4,1.0,26,0.26,0.0,1,0,0,0,0,18.0,21.0,21.0,23.0,12,6,33,8,13
812,3.2799999999999994,18,88800,4,1.0,31,0.31,0.0,1,0,0,0,0,23.0,19.0,15.0,17.0,8,25,2,14,23
813,3.4399999999999995,14,88856,4,1.0,38,0.38,2.3333333333333335,1,0,0,0,0,18.0,18.0,18.0,26.0,8,23,1,17,7
814,3.6399999999999997,9,88892,4,1.0,19,0.19,2.6666666666666665,1,0,0,0,0,7.0,15.0,16.0,8.0,8,5,8,5,10
815,3.4799999999999995,13,88944,4,1.0,27,0.27,2.1666666666666665,1,0,0,0,0,15.0,17.0,20.0,13.0,20,10,8,6,8
816,3.6799999999999997,8,88976,4,1.0,25,0.25,1.5,1,0,0,0,0,10.0,13.0,17.0,6.0,8,4,2,14,4
817,3.1999999999999993,20,89056,4,1.0,32,0.32,1.0,1,0,0,0,0,21.0,24.0,20.0,26.0,26,7,9,23,15
818,3.6399999999999997,9,89092,4,1.0,26,0.26,2.5,1,0,0,0,0,13.0,17.0,12.0,21.0,12,0,2,13,9
819,3.119999999999999,22,89180,4,1.0,33,0.33,0.5,1,0,0,0,0,25.0,21.0,22.0,24.0,28,15,6,23,16
820,3.5599999999999996,11,89224,4,1.0,36,0.36,3.3333333333333335,1,0,0,0,0,19.0,9.0,19.0,16.0,1,15,1,23,4
821,3.119999999999999,22,89312,4,1.0,34,0.34,0.5,1,0,0,0,0,24.0,20.0,17.0,24.0,19,17,24,3,25
822,3.4399999999999995,14,89368,4,1.0,21,0.21,0.0,1,0,0,0,0,26.0,16.0,23.0,24.0,20,4,6,19,7
823,3.5999999999999996,10,89408,4,1.0,27,0.27,3.0,1,0,0,0,0,21.0,12.0,9.0,18.0,8,6,4,13,9
824,3.76,6,89432,4,1.0,18,0.18,4.833333333333333,1,0,0,0,0,6.0,10.0,8.0,7.0,0,7,3,9,5
825,3.6799999999999997,8,89464,4,1.0,21,0.21,2.6666666666666665,1,0,0,0,0,18.0,9.0,12.0,12.0,5,11,6,3,7
826,3.3599999999999994,16,89528,4,1.0,26,0.26,0.5,1,0,0,0,0,19.0,17.0,19.0,16.0,5,17,27,5,10
827,3.5999999999999996,10,89568,4,1.0,22,0.22,1.3333333333333333,1,0,0,0,0,16.0,20.0,20.0,11.0,15,5,13,3,4
828,3.7199999999999998,7,89596,4,1.0,22,0.22,3.5,1,0,0,0,0,10.0,6.0,10.0,7.0,1,8,0,14,5
829,3.4799999999999995,13,89648,4,1.0,24,0.24,2.0,1,0,0,0,0,18.0,16.0,8.0,15.0,2,20,0,18,12
830,3.5199999999999996,12,89696,4,1.0,25,0.25,0.0,1,0,0,0,0,20.0,16.0,16.0,14.0,20,6,11,3,8
831,3.7199999999999998,7,89724,4,1.0,17,0.17,0.0,1,0,0,0,0,7.0,9.0,13.0,15.0,7,5,4,7,5
832,2.879999999999999,28,89836,4,1.0,46,0.46,0.5,1,0,0,0,0,13.0,33.0,27.0,26.0,23,13,31,14,31
833,3.3599999999999994,16,89900,4,1.0,33,0.33,0.5,1,0,0,0,0,15.0,21.0,24.0,22.0,3,24,18,10,9
834,3.5999999999999996,10,89940,4,1.0,34,0.34,2.6666666666666665,1,0,0,0,0,10.0,12.0,16.0,13.0,16,0,4,15,5
835,3.5999999999999996,10,89980,4,1.0,19,0.19,5.5,1,0,0,0,0,11.0,8.0,16.0,12.0,8,2,22,1,7
836,3.2799999999999994,18,90052,4,1.0,39,0.39,1.1666666666666667,1,0,0,0,0,22.0,22.0,24.0,26.0,13,18,30,2,9
837,3.5599999999999996,11,90096,4,1.0,28,0.28,0.5,1,0,0,0,0,17.0,12.0,21.0,14.0,19,1,14,4,6
838,2.959999999999999,26,90200,4,1.0,36,0.36,1.3333333333333333,1,0,0,0,0,25.0,33.0,27.0,28.0,28,28,25,2,21
839,3.4399999999999995,14,90256,4,1.0,30,0.3,1.8333333333333333,1,0,0,0,0,12.0,13.0,22.0,20.0,10,2,24,8,12
840,3.5199999999999996,12,90304,4,1.0,24,0.24,2.1666666666666665,1,0,0,0,0,17.0,17.0,11.0,17.0,0,25,13,2,8
841,3.3999999999999995,15,90364,4,1.0,24,0.24,1.0,1,0,0,0,0,8.0,17.0,20.0,18.0,8,11,7,12,22
842,3.5999999999999996,10,90404,4,1.0,20,0.2,1.5,1,0,0,0,0,12.0,8.0,13.0,12.0,9,5,14,4,8
843,3.4799999999999995,13,90456,4,1.0,32,0.32,3.0,1,0,0,0,0,16.0,19.0,17.0,13.0,4,16,2,26,4
844,3.2399999999999993,19,90532,4,1.0,30,0.3,0.0,1,0,0,0,0,19.0,18.0,13.0,26.0,19,7,12,12,26
845,3.2399999999999993,19,90608,4,1.0,30,0.3,0.0,1,0,0,0,0,23.0,23.0,27.0,17.0,13,25,5,25,8
846,3.2399999999999993,19,90684,4,1.0,26,0.26,0.0,1,0,0,0,0,21.0,23.0,21.0,17.0,31,8,16,9,12
847,3.1999999999999993,20,90764,4,1.0,31,0.31,0.0,1,0,0,0,0,22.0,16.0,28.0,20.0,16,22,24,5,13
848,3.3199999999999994,17,90832,4,1.0,37,0.37,2.8333333333333335,1,0,0,0,0,23.0,14.0,24.0,12.0,25,4,14,7,18
849,3.4399999999999995,14,90888,4,1.0,40,0.4,3.1666666666666665,1,0,0,0,0,13.0,26.0,18.0,13.0,4,11,24,2,15
850,3.5599999999999996,11,90932,4,1.0,26,0.26,1.1666666666666667,1,0,0,0,0,14.0,15.0,13.0,10.0,17,2,2,14,9
851,3.5199999999999996,12,90980,4,1.0,28,0.28,1.1666666666666667,1,0,0,0,0,13.0,10.0,19.0,14.0,2,25,5,11,5
852,3.1999999999999993,20,91060,4,1.0,26,0.26,0.0,1,0,0,0,0,27.0,29.0,24.0,29.0,10,30,0,29,11
853,3.3999999999999995,15,91120,4,1.0,35,0.35,0.0,1,0,0,0,0,19.0,15.0,17.0,15.0,26,4,16,5,9
854,3.6799999999999997,8,91152,4,1.0,25,0.25,3.1666666666666665,1,0,0,0,0,8.0,12.0,17.0,10.0,13,0,2,12,5
855,3.3599999999999994,16,91216,4,1.0,27,0.27,0.0,1,0,0,0,0,21.0,13.0,18.0,17.0,5,20,24,5,10
856,3.3999999999999995,15,91276,4,1.0,21,0.21,0.5,1,0,0,0,0,24.0,19.0,23.0,17.0,20,4,6,21,9
857,3.5599999999999996,11,91320,4,1.0,29,0.29,3.6666666666666665,1,0,0,0,0,22.0,12.0,20.0,11.0,6,20,3,7,8
858,3.7199999999999998,7,91348,4,1.0,18,0.18,6.166666666666667,1,0,0,0,0,14.0,9.0,14.0,8.0,4,6,8,3,7
859,3.3999999999999995,15,91408,4,1.0,31,0.31,1.6666666666666667,1,0,0,0,0,20.0,15.0,20.0,16.0,2,27,7,12,12
860,3.3599999999999994,16,91472,4,1.0,28,0.28,0.0,1,0,0,0,0,21.0,6.0,28.0,23.0,0,24,2,21,17
861,3.119999999999999,22,91560,4,1.0,40,0.4,5.333333333333333,1,0,0,0,0,26.0,16.0,13.0,27.0,13,13,23,12,27
862,3.5599999999999996,11,91604,4,1.0,23,0.23,5.0,1,0,0,0,0,12.0,11.0,22.0,9.0,5,15,9,3,12
863,3.5199999999999996,12,91652,4,1.0,25,0.25,2.3333333333333335,1,0,0,0,0,22.0,9.0,15.0,20.0,2,19,5,6,16
864,3.3999999999999995,15,91712,4,1.0,28,0.28,1.6666666666666667,1,0,0,0,0,15.0,18.0,17.0,14.0,11,21,17,3,8
865,3.6399999999999997,9,91748,4,1.0,26,0.26,3.1666666666666665,1,0,0,0,0,17.0,11.0,12.0,17.0,1,20,8,1,6
866,3.5599999999999996,11,91792,4,1.0,25,0.25,6.333333333333333,1,0,0,0,0,13.0,12.0,14.0,14.0,8,6,15,4,11
867,3.6799999999999997,8,91824,4,1.0,19,0.19,5.5,1,0,0,0,0,12.0,14.0,15.0,10.0,5,9,5,7,6
868,3.3999999999999995,15,91884,4,1.0,21,0.21,5.833333333333333,1,0,0,0,0,15.0,20.0,14.0,25.0,13,16,3,18,10
869,3.5199999999999996,12,91932,4,1.0,34,0.34,3.6666666666666665,1,0,0,0,0,10.0,14.0,12.0,15.0,7,11,16,4,10
870,3.6399999999999997,9,91968,4,1.0,18,0.18,5.5,1,0,0,0,0,8.0,10.0,15.0,12.0,9,7,4,12,4
871,3.079999999999999,23,92060,4,1.0,35,0.35,0.5,1,0,0,0,0,30.0,26.0,25.0,21.0,40,21,21,4,6
872,3.6399999999999997,9,92096,4,1.0,23,0.23,4.333333333333333,1,0,0,0,0,16.0,16.0,13.0,16.0,0,19,4,5,8
873,3.4799999999999995,13,92148,4,1.0,35,0.35,0.0,1,0,0,0,0,19.0,24.0,20.0,17.0,1,29,4,10,8
874,3.5999999999999996,10,92188,4,1.0,18,0.18,6.333333333333333,1,0,0,0,0,9.0,15.0,11.0,15.0,5,4,14,3,14
875,3.5599999999999996,11,92232,4,1.0,32,0.32,2.0,1,0,0,0,0,21.0,17.0,17.0,11.0,4,21,3,10,6
876,3.5199999999999996,12,92280,4,1.0,27,0.27,1.3333333333333333,1,0,0,0,0,16.0,10.0,14.0,10.0,22,3,1,18,4
877,3.119999999999999,22,92368,4,1.0,36,0.36,0.0,1,0,0,0,0,29.0,29.0,27.0,17.0,18,25,1,27,17
878,3.1999999999999993,20,92448,4,1.0,38,0.38,1.8333333333333333,1,0,0,0,0,26.0,24.0,22.0,21.0,25,1,15,29,10
879,3.2399999999999993,19,92524,4,1.0,34,0.34,1.5,1,0,0,0,0,23.0,33.0,27.0,21.0,36,9,13,6,12
880,3.4399999999999995,14,92580,4,1.0,23,0.23,1.0,1,0,0,0,0,13.0,19.0,18.0,17.0,2,22,5,23,4
881,3.5999999999999996,10,92620,4,1.0,34,0.34,4.166666666666667,1,0,0,0,0,11.0,13.0,13.0,16.0,20,0,12,4,4
882,3.6799999999999997,8,92652,4,1.0,20,0.2,5.666666666666667,1,0,0,0,0,20.0,9.0,13.0,9.0,12,0,2,14,4
883,2.3599999999999985,41,92816,4,1.0,55,0.55,0.0,1,0,0,0,0,28.0,43.0,32.0,43.0,40,14,37,22,51
884,3.2799999999999994,18,92888,4,1.0,30,0.3,1.6666666666666667,1,0,0,0,0,23.0,23.0,24.0,24.0,30,15,1,21,5
885,3.4399999999999995,14,92944,4,1.0,33,0.33,2.3333333333333335,1,0,0,0,0,19.0,17.0,16.0,16.0,2,15,23,10,6
886,3.5999999999999996,10,92984,4,1.0,29,0.29,5.666666666666667,1,0,0,0,0,16.0,14.0,8.0,16.0,2,11,3,17,7
887,3.5999999999999996,10,93024,4,1.0,24,0.24,1.5,1,0,0,0,0,13.0,11.0,14.0,13.0,5,9,1,19,6
888,3.4799999999999995,13,93076,4,1.0,26,0.26,0.0,1,0,0,0,0,19.0,15.0,16.0,17.0,1,18,2,19,12
889,3.5999999999999996,10,93116,4,1.0,30,0.3,2.3333333333333335,1,0,0,0,0,16.0,15.0,15.0,18.0,6,15,0,15,4
890,3.7199999999999998,7,93144,4,1.0,18,0.18,5.833333333333333,1,0,0,0,0,9.0,14.0,8.0,8.0,2,6,4,11,5
891,3.1999999999999993,20,93224,4,1.0,34,0.34,2.5,1,0,0,0,0,18.0,23.0,24.0,25.0,9,32,12,16,11
892,3.3999999999999995,15,93284,4,1.0,29,0.29,2.0,1,0,0,0,0,21.0,18.0,23.0,19.0,2,31,15,4,8
893,3.5999999999999996,10,93324,4,1.0,23,0.23,3.6666666666666665,1,0,0,0,0,15.0,12.0,16.0,9.0,8,11,8,3,10
894,3.5199999999999996,12,93372,4,1.0,24,0.24,2.3333333333333335,1,0,0,0,0,14.0,14.0,13.0,11.0,17,1,16,3,11
895,3.4799999999999995,13,93424,4,1.0,30,0.3,2.6666666666666665,1,0,0,0,0,15.0,16.0,15.0,18.0,9,15,3,18,7
896,3.039999999999999,24,93520,4,1.0,33,0.33,0.5,1,0,0,0,0,26.0,17.0,22.0,24.0,9,29,35,8,15
897,3.2799999999999994,18,93592,4,1.0,27,0.27,0.6666666666666666,1,0,0,0,0,19.0,19.0,20.0,21.0,13,6,14,29,10
898,3.4399999999999995,14,93648,4,1.0,22,0.22,2.5,1,0,0,0,0,17.0,15.0,12.0,19.0,9,7,22,5,13
899,2.919999999999999,27,93756,4,1.0,35,0.35,0.0,1,0,0,0,0,33.0,34.0,25.0,23.0,35,19,23,6,25
900,3.5999999999999996,10,93796,4,1.0,25,0.25,1.0,1,0,0,0,0,22.0,12.0,22.0,14.0,18,2,2,7,11
901,2.679999999999999,33,93928,4,1.0,34,0.34,1.0,1,0,0,0,0,38.0,36.0,32.0,34.0,26,43,35,18,10
902,3.6399999999999997,9,93964,4,1.0,17,0.17,6.5,1,0,0,0,0,18.0,11.0,20.0,20.0,11,4,11,4,6
903,3.3599999999999994,16,94028,4,1.0,34,0.34,0.0,1,0,0,0,0,12.0,21.0,18.0,18.0,1,31,5,15,12
904,3.3999999999999995,15,94088,4,1.0,22,0.22,0.0,1,0,0,0,0,18.0,22.0,20.0,18.0,9,22,21,4,4
905,3.2399999999999993,19,94164,4,1.0,41,0.41,0.5,1,0,0,0,0,20.0,22.0,24.0,21.0,14,33,1,24,4
906,3.4799999999999995,13,94216,4,1.0,28,0.28,2.1666666666666665,1,0,0,0,0,24.0,24.0,24.0,12.0,3,22,4,15,8
907,3.5199999999999996,12,94264,4,1.0,30,0.3,2.8333333333333335,1,0,0,0,0,13.0,14.0,17.0,18.0,3,15,3,16,11
908,3.2399999999999993,19,94340,4,1.0,25,0.25,1.0,1,0,0,0,0,26.0,22.0,14.0,23.0,13,13,4,27,19
909,3.4399999999999995,14,94396,4,1.0,21,0.21,1.3333333333333333,1,0,0,0,0,20.0,11.0,20.0,9.0,6,12,15,7,16
910,3.76,6,94420,4,1.0,18,0.18,3.6666666666666665,1,0,0,0,0,10.0,7.0,7.0,14.0,2,9,3,6,4
911,3.5199999999999996,12,94468,4,1.0,23,0.23,1.1666666666666667,1,0,0,0,0,11.0,8.0,19.0,15.0,7,7,15,8,11
912,3.5999999999999996,10,94508,4,1.0,28,0.28,1.0,1,0,0,0,0,15.0,12.0,17.0,15.0,22,0,11,3,4
913,3.6799999999999997,8,94540,4,1.0,22,0.22,3.8333333333333335,1,0,0,0,0,5.0,12.0,14.0,12.0,10,1,0,10,11
914,3.3199999999999994,17,94608,4,1.0,24,0.24,4.166666666666667,1,0,0,0,0,25.0,10.0,7.0,18.0,24,7,4,14,19
915,3.4399999999999995,14,94664,4,1.0,39,0.39,0.5,1,0,0,0,0,18.0,19.0,15.0,16.0,3,24,3,15,11
916,3.7199999999999998,7,94692,4,1.0,20,0.2,3.3333333333333335,1,0,0,0,0,12.0,12.0,7.0,14.0,8,4,6,4,6
917,3.7199999999999998,7,94720,4,1.0,18,0.18,2.5,1,0,0,0,0,5.0,12.0,12.0,10.0,2,6,2,10,8
918,3.4399999999999995,14,94776,4,1.0,30,0.3,4.666666666666667,1,0,0,0,0,15.0,12.0,12.0,18.0,8,12,18,4,14
919,3.6399999999999997,9,94812,4,1.0,25,0.25,1.5,1,0,0,0,0,13.0,16.0,11.0,9.0,7,4,17,2,6
920,3.3599999999999994,16,94876,4,1.0,33,0.33,0.0,1,0,0,0,0,22.0,17.0,18.0,22.0,1,29,24,4,6
921,3.4399999999999995,14,94932,4,1.0,28,0.28,1.5,1,0,0,0,0,20.0,27.0,22.0,20.0,8,24,15,3,6
922,3.5999999999999996,10,94972,4,1.0,25,0.25,4.333333333333333,1,0,0,0,0,12.0,8.0,11.0,10.0,16,7,9,1,7
923,3.4799999999999995,13,95024,4,1.0,25,0.25,2.1666666666666665,1,0,0,0,0,11.0,13.0,20.0,13.0,1,21,14,2,14
924,3.5599999999999996,11,95068,4,1.0,28,0.28,2.6666666666666665,1,0,0,0,0,11.0,10.0,15.0,11.0,18,4,4,5,13
925,3.5199999999999996,12,95116,4,1.0,21,0.21,0.5,1,0,0,0,0,18.0,14.0,14.0,15.0,3,21,14,5,5
926,3.3599999999999994,16,95180,4,1.0,26,0.26,2.0,1,0,0,0,0,20.0,20.0,16.0,15.0,19,4,7,17,17
927,3.3199999999999994,17,95248,4,1.0,27,0.27,0.0,1,0,0,0,0,18.0,18.0,16.0,20.0,5,29,24,3,7
928,3.3599999999999994,16,95312,4,1.0,38,0.38,2.0,1,0,0,0,0,20.0,20.0,23.0,25.0,12,25,8,11,8
929,3.2799999999999994,18,95384,4,1.0,37,0.37,0.5,1,0,0,0,0,22.0,16.0,18.0,17.0,0,20,29,9,14
930,3.2399999999999993,19,95460,4,1.0,35,0.35,1.6666666666666667,1,0,0,0,0,25.0,27.0,21.0,24.0,7,27,23,3,16
931,3.6799999999999997,8,95492,4,1.0,12,0.12,3.0,1,0,0,0,0,10.0,14.0,9.0,13.0,5,6,3,13,5
932,3.5199999999999996,12,95540,4,1.0,29,0.29,1.0,1,0,0,0,0,11.0,12.0,16.0,15.0,17,3,15,5,8
933,3.4399999999999995,14,95596,4,1.0,35,0.35,2.3333333333333335,1,0,0,0,0,12.0,18.0,13.0,15.0,3,12,8,24,9
934,3.039999999999999,24,95692,4,1.0,33,0.33,0.5,1,0,0,0,0,33.0,30.0,28.0,32.0,9,29,15,35,8
935,3.1999999999999993,20,95772,4,1.0,28,0.28,4.666666666666667,1,0,0,0,0,21.0,14.0,23.0,17.0,25,14,16,8,17
936,3.4799999999999995,13,95824,4,1.0,34,0.34,3.0,1,0,0,0,0,16.0,18.0,15.0,15.0,11,8,21,4,8
937,3.2799999999999994,18,95896,4,1.0,29,0.29,1.0,1,0,0,0,0,17.0,19.0,20.0,18.0,1,27,32,1,11
938,3.3999999999999995,15,95956,4,1.0,37,0.37,1.0,1,0,0,0,0,24.0,19.0,17.0,22.0,2,25,1,24,8
939,3.7199999999999998,7,95984,4,1.0,19,0.19,8.666666666666666,1,0,0,0,0,8.0,17.0,11.0,10.0,9,4,9,1,5
940,3.3999999999999995,15,96044,4,1.0,34,0.34,0.5,1,0,0,0,0,17.0,26.0,20.0,16.0,2,26,13,12,7
941,3.5599999999999996,11,96088,4,1.0,23,0.23,2.1666666666666665,1,0,0,0,0,17.0,11.0,18.0,20.0,4,19,16,0,5
942,3.4799999999999995,13,96140,4,1.0,28,0.28,1.0,1,0,0,0,0,18.0,19.0,20.0,14.0,8,16,10,11,7
943,3.5999999999999996,10,96180,4,1.0,26,0.26,4.333333333333333,1,0,0,0,0,16.0,11.0,11.0,10.0,1,15,5,11,8
944,3.5599999999999996,11,96224,4,1.0,29,0.29,3.0,1,0,0,0,0,14.0,18.0,10.0,14.0,8,10,14,3,9
945,3.119999999999999,22,96312,4,1.0,29,0.29,0.0,1,0,0,0,0,28.0,20.0,32.0,32.0,9,27,34,10,8
946,3.7199999999999998,7,96340,4,1.0,16,0.16,5.833333333333333,1,0,0,0,0,6.0,11.0,4.0,14.0,9,3,5,1,10
947,3.4799999999999995,13,96392,4,1.0,24,0.24,2.0,1,0,0,0,0,21.0,13.0,12.0,19.0,12,23,4,7,6
948,3.7199999999999998,7,96420,4,1.0,17,0.17,3.5,1,0,0,0,0,16.0,11.0,15.0,9.0,2,7,9,4,6
949,3.4799999999999995,13,96472,4,1.0,27,0.27,2.0,1,0,0,0,0,16.0,20.0,14.0,9.0,3,22,8,8,11
950,3.5599999999999996,11,96516,4,1.0,22,0.22,1.1666666666666667,1,0,0,0,0,19.0,16.0,17.0,13.0,5,13,3,16,7
951,3.1999999999999993,20,96596,4,1.0,39,0.39,0.0,1,0,0,0,0,26.0,23.0,24.0,26.0,6,28,4,35,7
952,3.3599999999999994,16,96660,4,1.0,38,0.38,0.0,1,0,0,0,0,27.0,31.0,21.0,25.0,2,31,4,22,5
953,3.3199999999999994,17,96728,4,1.0,31,0.31,0.0,1,0,0,0,0,17.0,23.0,19.0,21.0,13,20,27,1,7
954,3.3199999999999994,17,96796,4,1.0,24,0.24,0.0,1,0,0,0,0,18.0,14.0,24.0,24.0,28,9,15,5,11
955,3.6399999999999997,9,96832,4,1.0,23,0.23,4.833333333333333,1,0,0,0,0,9.0,12.0,10.0,10.0,5,5,3,18,5
956,3.4399999999999995,14,96888,4,1.0,37,0.37,2.0,1,0,0,0,0,21.0,14.0,16.0,22.0,29,3,18,2,4
957,3.3999999999999995,15,96948,4,1.0,23,0.23,0.0,1,0,0,0,0,17.0,21.0,19.0,19.0,16,14,21,1,8
958,3.4799999999999995,13,97000,4,1.0,34,0.34,2.3333333333333335,1,0,0,0,0,11.0,17.0,24.0,18.0,2,24,16,1,9
959,3.4399999999999995,14,97056,4,1.0,30,0.3,1.0,1,0,0,0,0,18.0,18.0,22.0,20.0,7,23,10,12,4
960,3.5999999999999996,10,97096,4,1.0,23,0.23,4.166666666666667,1,0,0,0,0,14.0,12.0,12.0,11.0,7,14,0,13,6
961,3.6799999999999997,8,97128,4,1.0,20,0.2,4.5,1,0,0,0,0,14.0,17.0,9.0,20.0,4,12,2,10,4
962,3.76,6,97152,4,1.0,16,0.16,4.666666666666667,1,0,0,0,0,7.0,11.0,11.0,8.0,6,5,7,2,4
963,3.7199999999999998,7,97180,4,1.0,16,0.16,4.166666666666667,1,0,0,0,0,14.0,7.0,12.0,12.0,6,5,7,4,6
964,3.8,5,97200,4,1.0,12,0.12,4.833333333333333,1,0,0,0,0,9.0,7.0,6.0,4.0,0,6,2,6,6
965,3.5599999999999996,11,97244,4,1.0,25,0.25,2.6666666666666665,1,0,0,0,0,12.0,16.0,15.0,16.0,14,3,14,5,8
966,2.959999999999999,26,97348,4,1.0,28,0.28,4.0,1,0,0,0,0,20.0,24.0,23.0,19.0,10,17,7,21,49
967,3.6399999999999997,9,97384,4,1.0,21,0.21,1.3333333333333333,1,0,0,0,0,11.0,19.0,8.0,10.0,3,14,10,3,6
968,3.119999999999999,22,97472,4,1.0,28,0.28,0.5,1,0,0,0,0,19.0,16.0,20.0,20.0,20,6,13,22,27
969,3.4399999999999995,14,97528,4,1.0,22,0.22,5.5,1,0,0,0,0,14.0,14.0,13.0,17.0,6,7,16,12,15
970,3.039999999999999,24,97624,4,1.0,36,0.36,0.0,1,0,0,0,0,28.0,21.0,26.0,26.0,30,5,22,25,14
971,3.1999999999999993,20,97704,4,1.0,29,0.29,2.0,1,0,0,0,0,20.0,16.0,30.0,20.0,12,27,14,13,14
972,3.5999999999999996,10,97744,4,1.0,25,0.25,2.1666666666666665,1,0,0,0,0,10.0,13.0,12.0,14.0,18,3,1,14,4
973,3.4799999999999995,13,97796,4,1.0,24,0.24,2.8333333333333335,1,0,0,0,0,16.0,14.0,20.0,12.0,8,15,19,3,7
974,3.5599999999999996,11,97840,4,1.0,20,0.2,3.5,1,0,0,0,0,15.0,7.0,16.0,16.0,7,8,20,4,5
975,3.5999999999999996,10,97880,4,1.0,27,0.27,2.6666666666666665,1,0,0,0,0,11.0,15.0,16.0,13.0,5,19,11,0,5
976,3.6399999999999997,9,97916,4,1.0,17,0.17,0.5,1,0,0,0,0,12.0,8.0,14.0,7.0,7,9,12,1,7
977,3.5599999999999996,11,97960,4,1.0,29,0.29,1.8333333333333333,1,0,0,0,0,12.0,13.0,18.0,21.0,22,6,6,5,5
978,3.6799999999999997,8,97992,4,1.0,19,0.19,3.5,1,0,0,0,0,16.0,9.0,11.0,8.0,5,6,14,1,6
979,3.6799999999999997,8,98024,4,1.0,18,0.18,0.0,1,0,0,0,0,10.0,13.0,11.0,9.0,6,8,2,9,7
980,3.76,6,98048,4,1.0,17,0.17,6.333333333333333,1,0,0,0,0,12.0,14.0,9.0,9.0,2,8,2,7,5
981,3.3599999999999994,16,98112,4,1.0,28,0.28,0.0,1,0,0,0,0,14.0,22.0,17.0,19.0,19,7,9,14,15
982,3.5999999999999996,10,98152,4,1.0,20,0.2,3.6666666666666665,1,0,0,0,0,10.0,14.0,12.0,6.0,10,2,17,1,10
983,3.4399999999999995,14,98208,4,1.0,29,0.29,5.0,1,0,0,0,0,21.0,17.0,19.0,19.0,11,16,16,1,12
984,3.76,6,98232,4,1.0,19,0.19,1.8333333333333333,1,0,0,0,0,11.0,11.0,10.0,7.0,10,1,1,7,5
985,3.6799999999999997,8,98264,4,1.0,19,0.19,4.166666666666667,1,0,0,0,0,8.0,12.0,13.0,17.0,11,1,6,9,5
986,3.5199999999999996,12,98312,4,1.0,31,0.31,6.0,1,0,0,0,0,16.0,10.0,13.0,14.0,11,6,10,12,9
987,3.1999999999999993,20,98392,4,1.0,34,0.34,0.0,1,0,0,0,0,20.0,22.0,23.0,19.0,1,28,16,28,7
988,3.6799999999999997,8,98424,4,1.0,18,0.18,2.5,1,0,0,0,0,22.0,11.0,14.0,14.0,7,5,2,11,7
989,3.5199999999999996,12,98472,4,1.0,32,0.32,7.833333333333333,1,0,0,0,0,16.0,18.0,13.0,13.0,3,16,10,9,10
990,3.6399999999999997,9,98508,4,1.0,25,0.25,1.0,1,0,0,0,0,11.0,18.0,16.0,20.0,8,8,5,8,7
991,3.4399999999999995,14,98564,4,1.0,25,0.25,1.1666666666666667,1,0,0,0,0,17.0,16.0,16.0,16.0,17,3,4,21,11
992,3.6399999999999997,9,98600,4,1.0,25,0.25,4.666666666666667,1,0,0,0,0,13.0,14.0,17.0,9.0,8,5,16,1,6
993,3.6799999999999997,8,98632,4,1.0,17,0.17,7.0,1,0,0,0,0,8.0,13.0,8.0,11.0,14,3,4,5,6
